mensagem,odio
madame dizer pra hoje,0
chuveiro pegar fogo tomar banho dia,0
ser vc ter comer criança romano tbm,1
amar sorriso,0
aeeeeeee porrar,0
mto top né,0
Top 3 Filmes guerra American Sniper resgate Soldado Ryan Falcão Negro perigo,0
tomar soro,0
ah né,0
português várias bosta,1
parabéns,0
gente conhecer turma pérola resposta deus,1
professor ajudar privatização,0
igual brasileiro fugir Portugal esquerdista tar rolar alta,1
triste amiga olhar,1
foder merda criminoso metade marina Silva Reprssenta luta ambiental país,1
poder claramente lalau dormir casa levar short kkkk vergonha cara passar tirar couro vagabunda pegar pegar lalau 155,1
achar q hj piscininho amô kkkkkkkk chuva desgraçar,0
esperar 15h30 pra tomar remédio dormir cu bico ninguém pra encher saco,1
atentado França,0
kkkkkkkkkkk amigo mandar,0
bandida corrupto ta falar presidente velho idiota,1
homem maravilhoso,0
adorar jair filho ser irresponsável,0
globo lixo acabar,1
podcast atingir doi,0
ja querer engordar pouquinho,0
gratidão oração,0
onda dio comentrio coluna Folha s argumentei suma desaparecer pessoa legal familiar dever verdade normal dar tristeza,1
vida de ela porra escolher abortar pq vida de ela decidir oq macho ridículo vc aq,0
correto liberalismo libertarianismo beber parente utilitarismo minarquismo AnCap detestar feição estatista coletivista conservadorismo,0
ódio,0
tomar c porra impeachment toffoli Gilmar pauta,0
rt passivo novinho aceitar pro amigo namorado esperar ser foder dó,1
rt,0
ngm falar porra viajar,0
pra vida pra viver,0
carai casa gelado fi credo,0
vídeo recebar festa laura vontade kkkkkkkkkkkkkk q ódio,0
so alguém agitar pra hoje,0
morar maranhão 8 ano mãe tomar tb,0
hauahauahauahaaha pastar peste,0
pqp vc tar ficar chato Miltao kkkk,0
projeto governo dar certo fundo Paulo guedes agradecer,0
mlk feio tar pra nascer kkkkkkkkkkkk,1
rt crl vejor hora pprt,0
esquerdalha fábrica fake News Mestre nisto,0
representar Fernando,0
Al5 pra bosta destruir Brasil,1
opinião de ela,0
Paulo x Vasco,0
rt engraçado poc vir querer mandar homem lixo aguentar piadinha lâmpada kkk coitar mana,1
finalmente desbloquiei porra cartão,0
rt menina ficar solteira parecer carne promoção kkkk souber eh feio viuuu,1
rt n roupa frio p sair pqp,0
Big Fish unico filme prestar Tim Burton,0
Gusttavo Lima Henrique juliano link,0
Ministra Damares bom acontecer estar vencer,0
morrer inveja bolsonaro link,0
sapatão,1
entendedor dever explicar usar porcentagem governo bolsonaro,0
único sair inelegível porra Bolsonaro nenhum crime costa ver,0
ir jogar larissinha cara ne arrombar q to celular,0
tormento deus link,0
governo bolsonaro agro invader eo governo título terra invadir,0
evento Inspiration lanar dia 2708 abordar panorama tecnologia neurocincia fazer relao necessidade humano 1 convidar Tamires Corra fundador Brain Technology Inscrevase,0
esperar mensagem patrão ta difícil,0
mão gelar naturalmente frio achar q virar cubo gelo,0
melhora karino,0
Lee Jongsuk tentar roubar mulher reager homem,1
comida tia Cirlene outro mundo pqp,0
ano pau quebrar meta 01,1
chegar hora,0
olhar chutiiii bom,0
conteúdo beijo gay explícito hetero malícia mente adulto,1
mulher falar tô esperar comida falar sla sentir burra,1
rt coisa consiger reação,0
caralhar rede tar maluquice cara feiasso n possuir pingo interessante chamar mina lindo feio peito ver link,1
fuçado mãe livro amiga revisar,0
deus tar fudido,0
ódio kkkkk,0
paraibano orgulho Ricardo Coutinho,1
asco,0
porra mlk 3º lindo,0
cadêr hetero 51 980393253 chamar,0
aflição gay mulher hetero q gostar pau q aceitar triste fato homem vim junto,1
nn aguentar cara rua de aqui parecr cu prolapsar,1
Idiota,0
negar pqp sonho,0
LOL vergonha milhão bilhete IDA avião refugiado,0
cabelo crescer rápido porra,1
reconhecer importância Amazônia destruída cessar chuva tornar começar ruir casa prédio região se udeste,0
jqhejqjf q tonto,0
4 estavar ranked pinto dizer tar wall,0
filho ignorante irresponsável arrogante,1
hora d tomar bebida ficar chupar pau ehr amigo nekkkkkkkkkkkk,1
lixo,1
chuva fdp mané grr,0
vergonha mídia lixo dar pra defender imposto ta serto,1
família bolsonaro pão durar pra caramba,0
Demorou pra colocar cadeia novamente,0
amar deixar link,0
gebte ta ccat nao ehr p nao ta aqi ver ja neh ta,0
Mano to completo choque real verdade link,1
egrilo ofender tá feio,1
pra dia feliz,0
meter gosto cuzinho delicioso,1
continuar praticar ginásio 3 ano continoo pau virar tripa xddd,1
dedo cu porradaria viar ahahahahah,1
cu ja falar prova,1
rt comigo,0
Mulher sábio constrói mulher burro destróir,1
q proerd vc,0
rt pq deixaste boiola vcs hein,0
oferecer freela ir hihi sorte,1
gente bonito drama feio mundo gente feio pertencer deixar feio d vdd sofrer paz,1
sextei viado gostar,0
kkkkkkk Anna júlia,0
juro pra vcs nn aguento feio,1
SOQUEI CU DELA BOLAS PALMEIRAS VC SENTIR BOLAS CU,0
infelizmente bolsonaro governo culpa pts culpa bolsonaro salário mínimo 1320,0
acabar descobrir carro zerar bateria provavelmente ficar luz piscar sábado preciso sair preciso chupeta,0
olhar falar saudade ja irmao,0
mulher precisar obrigatoriamente feminista mulher compact,1
homem tar semana cortar cabelo guerra ninguém,0
chato conhecer pessoa senhorrrrr,1
dividar cara mega administrativo focar centrar filha puta antro merda encher cara cerveja houver amanhã,1
tô falar sério pô mandar pau veiudo pra fdp tarar,1
força ódio oh deixar playlist 10 hora rodar meia noite acordar ter parar metade vontade desinstalar spotify,0
ir conjunto mulher conjunto B pessoa negro conjunto C pessoa trans interseção mulher trans negro cinza amarelo tar escrito mulher cis negro pra,1
dar mesmo abrir aba busca busca n vejor nenhum preço promoção,0
graças deus dever ninguém,0
Alguma pensar q ser namorar simples rapaz q ver dia entrar autocarro olho pra ti algum vida homem ir cuidar ti entregueitar coração AMOTE,0
tornar persona grata igual amiguinha Greta,0
rt preguiça limpar casa,1
odiar manejar apurar,0
Pirralha socialista iPhone,0
foder,1
kimi wa houkago insmonia ep6 romance avançar lentamente ep ganta olhar foto haver tirar acampamento olhar foto magari acampamento junto tirar foto céu modelo pôster,1
mulher babaca cuidar Chile estúpido,1
Alguem expliquar humano masculino adolescência rapariga andar curtir vida puta adulto comer puta,1
Lembrar episódio Friends cara empresa Chandler trabalhar ficar esperar pra levar tapinha bunda chefe HAHAHAHHAHAHA ridículo,0
rt caraio piar bagulho mano cara tao choque ta loco processar Jurinha porra,0
foda PUTA PARIU orgulho vestir camisa tricolor baiano tempo obscuro,1
so menino maçã,0
olhar afinal islão pai argumento mesmo substituir Hitler ISIS,0
to zuar carai hoje churra colaaaaaa,0
dia passar aparência exalar licenciatura olhar pra eu falar professora,1
feliz dia roupa pra sair,0
voltar twitter abrir,0
Doei 100 pra ajudar refugiado Síria normalmente falor brincadeirinha good vibe Google hoje perceber,0
tar pegar fogoooo,0
infelizmente,0
rt kkkkkk i mt,0
porrar essaaaa link,0
Concordo falar besteira ser usar campanha,1
caralho,1
precisar independente afinidade político ficar precisar divulgar vídeo,0
kkkkkk oia arrombar,0
TACA PEDRA COMUNISTA,0
Dólar 419 hummm Dilma sair,0
Basta Urge política defendir PNR acabar,0
mandar audio 35seg gente errar,1
Legal Roubamos sonho de ela Kkkkkkk ir acabar plantação alimento pesca criação gado viver feliz conto fado pra escola filha vc aprender algum útil invés seguir cartilha marxista dizimar milhão fome miséria,1
camarada tinhoso dimal vir acabar começar criticar falar reino pessoa agir imbecis vampiro,1
entender fala bolsonaro,0
rt Mano macho servir pra babaca inútil deus livre,1
dino retardar kkkkkkkk falar vagabunda brar,1
abrir link link,0
faleci linguagem corporal kkkkkkkkkkkkkkkkkkkkkkkk link,0
erro certo raiva cê sentir ódio sentir amor,1
herói profissional herói profissional individualidade querer pau,1
Mds q raiiiva pq q acontecer comigo,0
es gordo feio,1
mt cringe senhora,0
brasília acompanhar detestar cara morei quadra de eles achar reportagem ruim outo,1
Fluminense x flamengo ingresso setor norte copa Brasil jogo ida 16052023 maracanã ingresso disponível chamar dm hoje,0
palhaçar nome bandido traidor realmente amigalhaço,1
rt nao esquecer amigo caralho,1
fufa usar msm argumento cono,0
nao homofóbico,0
Foto lindo,0
mt bonitinho atualização ig pra colocar música perfil,0
refugiado né,0
achar Kids precisar show Deixem criança ser criança inocência descobrir mundo,0
brincadeira amor fiquei PUTA dps pq destruir shipp brar 20162016 feiao Andressa q começar,1
ver thread sapatão,1
orgulho Hetero Seempreee,1
Lula livre,0
Receber propina envergonhar Bachelet,0
burro pra fiz escândalo Season finale duplo ser assisti,1
problema esquerdista,1
nojo pedofilo desfarsado bonzinho,0
álbum caralho saudade caralho,1
caralhar buceta porra preciso,1
kkkkkkkkk moral,0
deus,0
puta coração aguentar,1
rt dia arrombar pegar rivotril pra luta,0
rt passar manhã la kkkkkkk pqp,0
ti,0
Lute Greta Thunberg,0
criança árvore borboleta coração corujo 2 assinatura morri hahaha,0
bolsonaro reduzir preço combustível lula entrar subir preço baixa bonzinho esquerda,1
intervenção João Pais Amaral,0
tomo cu,1
1 certinho 18 ano,0
carai tomer gelo ficor ressaca vsf,0
caralhooo amer familia pqp mlk envolver estudo realmente at impossvel pra oq,0
mulher carne churrasco Vc esquentar pau,1
uuulh status uuulh ir botar porra nome vídeo uuulh chatice caralho,1
gordo,0
politicamente incorreto correto Felipe Neto enquadrar moda atual p correto ganhar grana,0
emocionado citar bolsonaro oq analogia animal kkkkkkkkkkk,1
Sonia falar tchau marcela fds juízo hem precisar,0
,0
rt anunciar oficialmente contratação outro patamar,0
votar neles gostar de esse discurso demorar pra perceber,0
dia 10 junho 2016 caminho Largo Camões,0
erra achar abbrinhas jornalismo,0
27062019 Carlos Farinha diretor adjunto PJ Portugal informação recolher 16072019 questionar 9 país informação recolhir Rui Pinto Portugal,1
cu ta q nao passar,1
levar fao drenagem Barbara Graa,0
Eliseu Pizzi captar atenção Óptimo overdose Tourette 5a 6a sábado Viseu P,0
verdadeiro corrupto solto deputado,0
gente mão invisível mercado acabar bunda,1
coe Mano pprt kkkkkkkkr vcs ficor rir ehr pra n confiança,1
caralho voltar camisa pra casa lembrar oq fiz,1
avó levar sério puta parir,1
rt amar tese paraense pqp,0
burro,1
mistério t graça filosofia simples experiência mistério,0
,0
2359 Lula saber corrupção governo 0000 Bolsonaro responsável corrupção taokey,0
21 ano pra ver gente querer morrer hora,1
ativista direito humano,0
rt prr ficor olhar vejor gordo,0
assistir Titanic contrário ver história submarino resgatar pessoa mar colocar festa,1
cuidar de ela quebrada tar link,0
rt kkkkkkkkk ficar bolado recomendar super,0
100x gem,0
arrotar gt avó educação porra1111,0
fomo,0
porra to preguiça lavar,1
chittaphon 3 grupo pqp,0
pqp n mereçar amg exaltar,0
querer q ser agr q acontecer acontecer ir d eu pra certo,0
orgulho colégio militar Moro Manaus filho estudar Colégio Militar ter 11 ano hoje homem valor princípio neta tar formar Colégio Militar amar escola mto orgulho,1
enfiar palpite cu inferno pinto,1
voce sao maravilhoso pqp,0
vsf musica deixar,0
rt beijar filha puta,1
auto proclamar gestor ser governador perder fórmula 1 pro rio janeiro,0
cara pq dificuldade pra lidar realidade comentário caricato olhar loucura comentário,1
Ue eliminar Corinthians CdB ano Santos 17 SP passar Liberta zuar kkk ganhar Paulista 2005 Ituano ganhar SP kkk,0
deixar oto,0
ai vc nn entrar panico,0
Pirralhinha mimar manipular esquerda Nojinho,1
dulpla,0
fufa puta crl bastar meter video namorada insta ir seguir,1
vcs vergonha mentir,0
falar bandido congresso senar,1
jornalista Stephen Smith damian lillard tentar juntar Brooklyn Nets link,0
lindo cr perfeito dms vtnc,0
contar parada pra mayara hoje bicha ficar nervoso ver,1
N acreditar separaçãoPrefiro acreditar integridade valor defender acredita apesar consequência,0
PASSA LINGUIÇA PRA CASAR ACHE MENINA RESPEITO MARMITA,0
idiota dar faca queijo Ministra Damares processar lo Kkkkk,1
menina amar verdade permitir gostar de ela causa vaca,1
deus acima,0
ficor puta quer falar pessoa responder,1
Homem MENTE tar maluco cr porra kkkkk print WhatsApp virar terceiraopção motivo,0
medir palavra silenciar Angelica vc silenciar tambem,0
Leite Show,0
ir cu buceta pra troca cuzinho,1
comprar microonda separar pouquíssimo pro utilidade,0
votar ai caralho,1
bom ir passar ca lt3,0
chover Allgarve,0
pra superar,0
link pra querer link,0
vagabundo vagabundo Moro DD pena grande prever CP brasileiro meliante agente corrupto,1
morte demônio achar ruim,1
atenção atenção hoje dia colocar grana bolso milha lucro r660 r3360 hoje dia interessar deixei link storie começar lucrar hoje esperar,0
partido partido presidente critério cair julgar ver pt faknews ninguém candidato pt véspera eleição aprontar,0
bandido dever fuzilar,1
dormir 8 acordar agr moral vsf,1
odeier chegar lugar ficar esperar puta merda,1
CHAMPINHON CHARLI BRAU JR ESTOUROU MIOLOS,0
aaaa alguem,0
Pedimos ter paciência dar certo ir marcar dia MEGA MUTIRÃO Deus querer ano ter PM Brasil ter calma afobação JUNTOS ir conseguir,0
bolsonaro,0
sábado rechear capitalismo,0
caso marisol nacional querer,0
correria crlh cama morena,0
tirar dona nenê,1
oh lindeza vida,0
uso shortinho pq ehr preferido né de aí to dormir q tar enfiado cu MINAH vo cobrir pra ninguém olhar Kskksk,1
reclamar q to barriguda ai Igor vc falar mt blablabla ai olhar barriga Igor 38 1241 Tá gravido karol 38 1242 Crlh tar ddr mrm 38 1242Karol FUDER 38 1242 PORRA 38 1242 q ddr 38 1243 Kkkkkkkkkkkk ddr,0
mano céu cheguei casa jeito hj n pra vir ônibus jeito nenhum,0
mulher descobrir mulher homem saber haver século,1
Racistas passar,0
mãe fazer almoço cantar bom,0
odio rua pra conversar tranca estrada p vc passar,0
ridículo jaburu,0
vc parecer menina mimar trabalhar pra colocar vcs pára palhaçada,1
vida gozo caralho juiz cabrão ir Zulmira pai Sérgio Angola existir lei voz prova,1
mãe bolo ter calda fiz água ralar porra mds estraguei bolo precisar calda bicho,0
criminoso voltar prisão,1
mostre pr feminista tratar mulher Islã Lei Sharia 2,1
pix cair foto sumio,0
rt atenção alguém avatar the last airbender the rise of kyoshi,0
pessoal empresa trabalhar estúpido mostrar quantidade gente ignorante rodeiar,1
ernesto Araújo so burro q presidente,1
apaz tar canico tar flr c gozo começar bater outro ahahahah,0
encomendar ir descobrir pagar dinheiro desviar cara cara pau,1
teclado ficar objetificar thaynara mudar thay pra that teclado tóxico caralho,1
ódio comentar coisa conta privado Asaaaasshshajaajhhahaj,0
perguntamo Bolsonaro fazer,0
mandar q,0
fodase irmão tomar cu,1
achar 80,0
falar besteira querer pra Venezuela Cuba abrir vaquinha pra coletar dinheiro trouxa profissional,1
olhar lindo,0
puto sacanagem versim,0
responder falso acusação REVISTA planejar praticar ato terrorista,1
pau tor,1
tomar cu bicho insuportável,1
aaaa apaixonar fácil pessoa bomm dia amor,1
novidade pessoal nao valer,0
sair inferno astral,0
feio,1
mp investigar denúncia desvio verba reutilização fralda descartável cidade pb link,0
sdd época q ter the sims computador puta parir amar q alguém presente sério,1
Bubble Bang chan 160523 2221 kst korengdeadpool 2 hahahahaha Koreng saber acabar hahahahahahahaha último assistir deadpool,0
pobre feliz pqp alma mundo alguém pra aproveitar link,1
Whatsapp Onlyfãs consigar site Funcionar mesmo pagamento transferência Mensalidade 40 contato pro interessado 74999236587,0
ai falar mano n gostar de aquilo deixar avisar avisar vc ÓBVIO q ir estressar cm vc PQ AVISEI GOSTO PQ QUIS ficor puta ahhhh ah caralho LICENÇA,1
realizei sonho esposo levar pra NYC claro faltar yellow umbrella,0
esquerda bater bolsonaro conta robô ter próprio robô famoso milícia digital link,1
oh mano obg porra tou bue aliviar,0
bolsonaro ser investigar incessantemente 2018 concreto encontrar fato q reconhecer gado político oq,0
desejo Santo Natal Ano 2017 cheio Esperança ver,0
ministro antonio dia toffoli achar interromper operao Ridcula atuao ministro Minsculas proposital ficar mesmo estatura moral figura questo,0
fdp kkkkkkkkkk,0
incômodo pegar garota pqp cheio doença porca né,1
bjirrrrrr link,0
rt algum professor noiar chegar falar ento gente trabalho responder eu,1
pq Zé oposta fixo ano seleção Sheila Tandara querer perder talento mudar menina igual Tandara chorar cu quente asfalto,1
deus frio porra,0
lágrima crocodilo puro teatrodeveria cumprir pena saquear cofr público remorso qsfod,0
parabéns deixar haver basta respeito negro,0
cara mandar tirar colar relógio make mandar tirar foto burca ter,1
caralho mané quebrar,1
ir broto,0
OH BACHELET RECEBEU PROPINA OAS BRASILEIROS PATRIOTAS ESTAMOS ENTENDENDO TRISTESA ACABOU MAMATA CANALHAS,0
pessoal filme terror pagar preço Bolsonaro link,0
cadêr senado federal rodrigo pacheco cara doidão,0
porra dicionário fácil papel aceitar prática Vou desmontar comentár,0
FATO muito mulher mariquinha fresco ai,1
vcs ó,0
cara olhar asheeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee q perfazer link,0
mimimi n porra deixar paz cu capeta,1
padrasto cúmulo ridículo,0
vontade cortar cabelo ter,0
assunto sério terceir escola,0
respeitar faxavor,0
mulher provar dia burra competente,1
carteirinha sumir odio,0
escolher mulher ideologia manter objetivação mulher ser preto branco amarela erradicar Manuela mensagem contraditório feminismo lutar mudar conceito hegemonico luta mulher etnia,1
sociedade racista mulher negro ver padrão beleza quanto representatividade,1
Lindo,0
parabéns professor,0
ni kuni cdigo ver dragon blau Kakaroto lista,0
rumo estar tomar juiz interromper veto Seg Interna qlqr intencion,0
namorar cara q ter bom amiga ano 4 ano namoro felicidade casal link,0
Hora Fecho Islão extremadireitar mobilizar modo similar,0
simplesmente amer homem eu tornar alguém especial vida passar dia falar de ele ouvir sentir intensidade proporcionar amor incrível inteiramente dependente de ele,1
dia passar crescer aindamal adepto Marcha Orgulho Hétero pouco hétero restar,0
normalmente acontecer pessoa pensar Apartir pessoa trair desculpa confiança tinhas pessoa voltar mesmo ser ficas receio pessoa voltar,1
Deixe risada,0
querer apoiar achar razoável convencer boicote algum maneira ajudar ilusão mt ficar feliz ver projeto dedicar fracassar,1
vamo reformular Louis ta chorar pisco olho puf ta cm pau harry descrever amor au KKKKKKKKKK,1
bom central temporada 1920 porra,0
editorial Gargalhadas infinito achar melhor ler processo trabalhista pagamento exempregado comunista araque,0
passar raiva amo puta parir,1
Imaginar coisa,0
porra semanar celular mulher burro carai,1
foda link,1
bater paizão pra,0
enredo tosco juiz criminoso entrar férias stadusunido planejar ação coordenar líder plagiador peça governo respaldo narrativa fraudulento pior máquina PF pra áudio,1
voto dar amar velhote link link,0
lula baixar respeito pauta fã cadêr democratização acesso show yoongi santinha,0
plot twist cerimónia escrever George R R Martin,0
Meninos pênismenina vagina,1
cara receber alto vc ta chorar porra,0
nao concurso beleza representatividade,0
putz amar retardado,0
Finalmenteeeeee link,0
potencial merda alto quantidade noção ja fiz link,1
tô cansado pqp,0
pai bolo pedir pra deixar queimar deixar queimar ficar puto outro dia ter 20 bolo balco carta nfiar cu ta 33 ano casado,1
chegar concluso ouvir mic drop pblico rs,0
Falou inglês entrevista Burro,0
j pdee,0
hm q delícia almoçar 1554,0
acordo 99 afegão Sharia absurdo lei islâmico malvadão,1
tar sudoeste caralhar,0
rt querer ganhar florzinha achar lindinho porem nunk acontecer nunk acontecer,0
sair viadinho,0
tô amar vlog zuzu,0
carai pinteiiii,0
ai chegar PORRA LOJA LA CARA FALA Q N ODIO PIERCING PQ PQ MT AFETAVA CRESCIMENTO FUDEEEWEETWYWWHWH,0
ter pra errar j,1
ônibus simplesmente impossível hoje sp ódio,0
rt conseguir cortar cara moço usar sozinha dó,0
correto fixar salário mínimo R300000,0
VOU PROCURAR FOTO CM MT FEIA GORDA,0
desconfiar colocar moradia conta água energio Internet surreal,0
achar errar religião permitir mostrar rosto tirar foto RG burca,1
senhora ir realizar sonho link,0
sinto q n falar Suficienfe de ele link,0
acabar psicológico Brasil,0
mina lutar extremo ansiedade insegurança nenhum diagnóstico concluir estar consultar profissional,0
princesa lindo,0
desnecessário,0
jurar q chamar ngm feio,1
rt frio gostoso pra esquentar pau xota pitágora,1
rt consideração conforme recebir caso contrário dobro fizer comigo dia,0
fazer faça l link,0
refinaria demorar refletir bomba pq posto redução costumar retardar redução,1
mulher segredo pele,1
rever feiticeiro bordo hannah Montana Jesus amado nao lembrar feiticeiro chato pqp Alex insuportável hannah bom,0
prefiro foto perfil curious tb beijar pra caralho ah mesmo pessoa relaxar,1
l porrar link,0
ver tristeza reconhecer alegria,0
idiota achar graça em isso aplaudenojo velho porco,1
mau ganhar ter perder dever de ele respeitar,1
16 ano Greta mesmo experiência Amazônia presidente criança sensibilizar opinião pública neh achar mau gosto sentimento politicagem opinião Respeitem pRESIDENTE,1
rt Avine vinny lindo pqp,0
rt chenle sorrir bobo jisung aegyo ver boiolagem,1
passar cacete madrugada nao preparado fisico psicologicamente pra sentir colico menstrual Nooooo,1
tar errado porra pai,0
rt pai mandar áudio pra namoradinha de ele ficar escutar 7 seguir kkkkkkkk mereçar,0
eh ñ ideia pessoa achar q bobear mar tomar cu grave,1
comprar coturno preto chegar verdade quase bota de esse cowboy kfkskak pqp ir merda agr,1
país muçulmano acolher refugiado muçulmano mesmo língua religião ocidente,0
gente q geralmente falar babaca,1
to fudido,0
saber Trabalho viver fartamente custa trabalho alheio ir valorizar Respeitar Trabalha Sangue Suga,0
cachorro digitar,0
INDIGNADAAAAAAA ir pararrrrrr Ahhhh ser algum petista Maria Rosário imprensa marrom ter fazer balbúrdia ACABARRRR,0
ir acreditar tweet pra eu,0
asiatique tbm,0
porra passar mau kkkkkk,1
Barak obama centro esquerdo thereza may centro achar obama may similar,0
falar bandidão,0
conhecer refugiado índole de ele haver terrorista,1
verdade assunto espinhoso filosofia lógico debate twitter conhecer discussão teoria verdade forma busca conhecimento seguir ser opinião,1
várias de esse ideia pontuar livro Brasil zeina latif recomendar leitura citar contribuição marco Lisboa Samuel pessoa,1
Gostei vídeo homem 8 conquista islão,0
inaceitável liberdade expressão ser distorcir ataque ódio democracia fortalecer respeito lei diálogo construtivo,1
mau outro lixo,1
menina louco aff,1
rt adiantar negro pregar fogo racista rede social porra homofóbico falar chutar macumb,0
desespero quadrilha maldito,1
publiquei enviar site,0
Unidos Capitão Avante Brasil mão Santíssima Virgem Maria,0
conta q importar link,0
prometer manter palavra importante caráter importante alguém acreditar,0
Rt Cade poc dizer Mara cadê cadê vc poc lazarenta,0
ORGULHO ELEITO REIMOMO BLOCO pORÃO DOPS AMIGO DECOREM MARCHINHAS,0
movimentos antiDilma ahahahahahaha pessoa sensato basear aliás,1
Cidadão,0
alô amigo agitar,0
to felizzzz pqp,0
ameer primeiro imagem acabar mistura colleen mãe de ela adivinhar livro link,1
otimo noticia façam pra roni Giuliano tbm,0
ir conseguir beijar hetero ano to apaixonado porra,0
oficialmente mulher burro mundo,1
lindeza,0
q hormônio ta vsf,0
rt s engordar ficar pochete barriga,0
Vc prova lástimo educação Brasil,0
pessoa,1
bolso facada,0
caralho ta mo friar,1
pessoal comer cu haron posebr merecer desmerecer trabalho,1
Taylor fix Matty gente ficar tranquilo,1
perfil falar Abel Braga merecer pica cu,1
ja pensar Angola nao ser possessivo so espaço,0
concordar ficar postar foto irmão rede social porra,0
tô resfriado viar kkkkk,1
porra 5h manhã,0
rt pagar pau pra Mara,1
detestar pai mente fechar filho idade proibir coisa simples furo nariz gente falar sério furo nariz pqp,1
lei prejudicar servidor,1
ehr imbeci vc tragédia propagar tom sucesso ignorante,1
moral acreditar q ir perder comida graça restaurante pq mainha pra praia hoje pqp,0
Fdp,0
cara tô nipe,0
feio q cretino q mau caráter criminoso ficar impune simples Deveria lei q punice parlamentar moleque,1
comer chocolate amanhecer cara cheio espinha q ódio cr,1
treva aparecer ser iluminadosprecisamos,0
cuidar chegar levar alegría amor intimidade pouco preciso deixar voz coraçao ouvir Senhor libertar amizade relacinamento negocio tirar paz,1
rt montar colocar puto pra chupar pica,1
ódio conseguir cortar errar foto hahahahaha link,1
correio fazer pão pizza cmg,0
rt mau merda chegar twitter,1
consequência tardio decadência ciente dia artista descambar ocaso,0
correr Black white infinito,0
responder pergunta dar errar bolsonaro simples,1
sonho princesa precisar trânsito horrível pé pro serviço kitnet barato,0
KKKKK definitivamente bom pessoa interpretar muitíssimo seguir plot divertido estudar viciar rapidamente prefiro ficar,1
ir esperar rafaela acabar sol pra sobrancelha,0
existir algum to idiota pintar sandalia Schultz,1
porra hoje dia truvar to ver ja q n ir,0
foto unico photoshop porrar to fwlizzzzzzz homem perfeito,0
ser duro jornalista esquerdista publicar ficha cair Descobriram,0
retardar mau caráter Cínicade,1
afirmar Baseado opinião Doxa,0
mds q ódio link,0
Brasil decolar,0
dia jogo mãe inventar pra pqp,0
estar ver clareza seguinte presidência serial shitter presidente brasileiro falar bobagem duvidar comparecer,1
hahahah puto disfara,0
aspirar,0
fila descongelar n jogar we cheered,0
pra fiz l link,0
levantamento gol gustagol ver quanto cabeça quanto pé comparar love dizer gol gol time perder sentido dinâmica passe pq termicamente fundamento abaixo,1
prestar carioca,0
presidente,0
pastor endomoniado,0
tirar sonequinha,1
rt foto buceta curtir,1
atitude mudar sentimentosentão consiger mudar,0
defender Reinaldo várias mentir descaradamente defesa,0
hoje sapatao pra aula futebol futsal,0
viver prol temporada the boys,0
gente vergonha pqp,1
prr dia dor diferente fuder,0
futuro presidente,0
l link,0
parabéns Deputada Benedita,0
Damares vc pessoa vida ém,1
música taylor kkkkk,0
YouTube hoje JUSTO HOJE resolver notificação parte episódio beijo acontecer Pqp negar auge provocação,0
n próprio coisa tar marcar programa q saber DESCULPA MAISA aaaa,0
Comunista safar,1
mano cara cu fraco,1
Ciro j dizer q s dedo pra comer merda q Comeu lambuzar dedo enfiar cu Ernesto Arajo negar aquecimento global Roma maio haver onda frio,1
cara amer vídeo link,0
amg ai fevereiro dar rim pra voltar féria,0
ver história milhão acontecer passe mágico governo covarde canalha mentiroso patológico conseguir truculência arrebentar verdade constranger opor,1
caralho,1
fato coração conseguir preenchir coisa terra prova céu casa cs Lewis link,0
13 perguntar disser pensar confiar cabeça parar enxergar pessoa gentil divertido tranquilo souber verdade,1
série c link,0
querer família,0
PIRRALHA,0
concordar virar inútil insignificante,1
deputado racista verme verme amassar pé feder deputado pequeno alguém cuspir chão capaz matalo afogar,1
porra amer Carlos José ser torturar pra eu hahahahahaha,0
impressionante belo vister xxl,0
cassação em ele,0
normal mandar áudio minuto falar oq vc sentir pessoa ficar tar,1
absurdo,1
q ir,0
atenção feio,1
renata mandar áudio verdade mudar dia pensamento mulherr,0
quase derrubei Maria cadeira Kkkkkkkkkkkkkkkkkkkjj,0
Pirralha idiota,1
petição nojentar ler,0
vsf ehr aniversário,0
respeito homossexual so n concordar q filho beijar público,1
ir sair de aqui veredito soltar fumacinha branco,0
ódio kkkk,0
so baiano chamar pessoa pai dan,1
cara kkjkkjk,0
rt problema areia,1
gostar bater papo MSN responder falar pra frescura,0
bandido ousar Imagina Bolsonaro falar barbaridade de esse esquerdalha burro caia pau jumento incitar baderna aplaudir pai ser jericó seguidor,1
tar totalmente ódio,0
kkkkkkk pqp,0
pirralha façam preservação planeta poder usufruir recurso tranquilamente Baita hipócrita presidente ta certo vc deputada ir trabalhar país elegeu,1
Brincadeir kvkekdkwk mo medroso coisa coragem nao,1
orgulho família,1
lindo pra cacete mano,1
Tou filme fufa aaaaa,0
cade dazn matar charada dazn comprar levar streaming cade,0
cara negar camisinha assunto aborto ser 100,0
mundo mandar comissão observador urgente Brasil aconter país palco derramamento sangue ver,0
Educadores,0
,0
mercado preocupado,0
leiLEIpara assassinato feto bolsonaro vc nao merecer estuprar pq mulher irritar i,1
atitude reprovável bancada,0
er rc agradecemos colaboração deus Bh permanecer temporada renovação,0
votar pérola felizzzzzz,0
rt fala visaor igualzin kkkkkv,0
presidente,0
Super concordo,0
ter 10 ano brincar frente pátio passar jovem ficar chamar xuxu Gtza,0
