mensagem,odio
cara promover celebrar ASSASSINATO BEBÊS INDEFESOS VENTRE MÃE existir grau podridão,0
cara tar carro ROUBADO parar sair ATIRANDO PM com si arma GRANADA SUSPEITO,0
CDS plantar moralismo vida político português demissão irrevogável demissão prazo Aprende Centeno,0
CDS avisar Centeno consequência penal mentir Parlamento algum exdeputado CDS prender,0
cerco fechar pro Obama,0
cerco fechar,0
ciclo retardo pessoa pôr merda zuar aguentar proteger conta,1
chegar poçoVejam cartaz colocar unidade centro RJ,0
1 criticar governo 2 entrar CQC 3 CQC acabar 4 hj defender PT Crític,0
prefiro magro feio gordo bonito gorda arrumar ñ adiantar d elegancia porte físico,1
Odeia Bolsonaro ai projeto de ele discordar ir inteligencia i,0
Odeio feminista falar merda ir q perfi falso zoar coisa q disseramkkk KKKKMitar,1
odeior gente falar so pq iggy eh branco n cantar rap mano,1
Odeio mulher burro,1
Odeio sapatão desapegar ex nunka,1
desejo homem mulher desejo mulher desejo homem,1
dia 17 dezembro dedicar íntegra autêntico maratona reunião sede PNR Lisboa,0
dia bruxa noite solteiro,1
dia muçulmano Morrercerteza inferno sobrecarregar,0
diminutivo INHO acompanhar trajetória HOMEM VERDADE,0
discurso ódio valer DireitaEvangélico pra lacrar,0
discurso socialismo bonito capitalismo comida iphone viagem pro exterior etc,0
dono twitter autista kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
ECA fechar olho estatuto afirmar sexualidade ensinar criança,0
eduardo Bolsonaro nao cuspiu jean truque vídeo manipular,0
Eduardo Lourenço de aquele pensador descoberto unicórnio conciliar Deus,0
engraçado err correção estúpido gastar falar feminismo pauta considerar imaginário,1
ESQUERDOPATA imbecil GOSTA COMUNISMO morar CUBA CORÉIA NOE ANGOLA ser país COMU,1
justiça Portugal,0
estranho caso TSU,1
Facebook cair justo ir compartilhar imagem pra doar 0056442 centavo pra coral criança muda cabelo,0
FACEBOOK CAIU VAMO VOLTAR PRO ORKUT GALERAAA,0
Facebook usar hijab homenagear mulher hijab símbolo opressão islâmico,1
falido criar NOTÍCIA FALSA China dizer Sr Xi falar Sr Trump nov 14,0
falido forçar desculpar assinante pobre cobertura fazer vitória elar,1
famoso argumento,0
fascismo esquerda print,1
FBI totalmente incapaz parar infiltrado segurança nacional permear governo,1
feminismo fazer acontecer variante feminismo empresarial falhar esmagador,0
feminismo importante ficar mão feminista sair pleno 8 março,0
feminismo capacho esquerda nazista hahahahahaha retardar Refute falar,1
feminismo Brasil mero cooptador mulher militância esquerdista defender mulher,1
oficialmente mulher burro mundo,1
foco resistência gostar mulher pingar rock n roll futebol gostar churrasco carne sangrento,1
FUTEBOL RESPIRA,0
mulher pq transar cara vadia burra garota escroto nao,1
gay assumir resolver franga arrogante dissimular enfrentar próprio cara espelho,1
adorar passar vergonha,0
PM usar mesmo segurança Ne esse hora fascista virar heroína,1
General Keith Kellog conhecer há chance pra NSA 3,1
Henrique Raposo ter dizer comuna facho amigo coisa,0
deixar Algarve,0
vento,0
hino cerimónia tomar posse presidente reality showfoi cantar miúda q reality show dizer,0
haver esperança pra,0
Oi amor vcs noção Correriaaaa Aff Xeru,1
merecer parabéns série vivo,0
Oieeee Amoresss Tô Mtooo Emocionadaaaa SOBRINHA LINDAAA NASCEUUU Parabéns Kilma Lipe Mano amar Karol,1
oi lembrar eu nao lembro comi rsrs voce comeu,0
ir torrent Pearl Harbor tbm bom quase 3 hora,0
ver ir vencer preconceito hahahahaha,1
filme longo,0
imbecil realmente diferença casal amar PORNOGRAFIA INCENTIVADA tv haver 100 ano at,1
imbecil ironia figura linguagem responder conseguir refutar falar,1
Oi sapatão KKKKKKKKKKKKKKKKKK,1
intelectual k chegar mesmo conclusão ano atraso,0
Oi pessoal Marisa Lobo preciso ajuda assinar canal YouTube preciso,0
Oi pessoal Marisa Lobo preciso ajuda inscreva canal YouTube,0
Irã ADVEIDO formalmente disparar míssel guerra Dever agradecer ridículo acordo EUA,0
Iran brincar fogo agradecer quão legal presidente Obama ser,0
Iran dominar Iraque EUA desperdiçar trilhão dólar Obviamente haver,0
Iran último suspiro pronto prum colapso EUA vir salvavida acordo c Iran 150 bilhão,0
Oi vc sapatão n,1
assumir causar chorar pelegada pleno começo 2017 Imagine ser ano,0
lixo acusar mandante exposição filha Maria Rosário,1
Jorge Jesus acusar regresso Kelvin Porto,0
Jorge Monforte bué burro ya filho mimada Bia mulher pedir abortar Ahahahaha burro,1
jornalismo censório manipulador tendencioso tanto mentiroso afinal mundo viver,1
fé funcionar achar colocar tb pombinha branco bandido,1
conseguir mesmo matéria cara entrar armar roubar chamálo SUS,0
José Manuel Coelho pedir asilo político principado Pontinha dever pedir vila Cascais Salgado resultar,0
juiz abrir país possível terrorista objetivo bom interesse,1
acordar sapatão hj,1
país data cheio muçulmano hoje mau,1
Olá Gatas gato hahaha,0
Olga Benario vagabunda comunista safado Getúlio Vargas entregar pro amigo Adolf,1
OLGA BENARIO tomar cu,1
Olha canalhice chamado culpa ser lei criminoso,1
Olha cara qm tar ligar cu sujo fazer,1
Olha ae oportunidade q vc querer ganhar respeito tico Imperdível,0
Olha explosãooo qdo Portugal chegar Islão,0
Olha DEP ExBBB pressionar procuradoria prejudicar prefeito Ariquemes,0
olhar dizer repetir chavão militância mandar xingar oponete refutar,0
Olha lógico kkkkkkkkkkk nao feminista virar feminista obrigadakkkk,0
olhar vagabunda mostrar cara,1
olha mulher ir sincero branco altar,1
Olha apagar printei,0
Olhando bunda Ellen Roche,0
olhar Bruno jogar mostrar bom goleiro penalidade máximo,0
olha noticiário grande jornal país sério gente PAGA pra ler,1
olha processinho pistoleira,0
olhar q falor Intolerância religioso termo usar Esquerda pdiluir religião cristã atrocidade,0
olha pro peito mulher,1
Olhem MEDO mídia presidente,0
Lula falar bom Marisa ficar submisso palpite platéia repleto femini,0
Lula bloquear twitter Alguém ler pra piada,0
lula acertar nota azul guitar hero,0
mail reserva reservasparccom,0
prazer mulher inteligente Fazerse burra perante burro inteligente,1
PSG jogar Branco Barcelona eles confundir Real Madrid,1
Marlon Brando né tbm foda,1
Omã seguir ramo islão diferente resto Médio Oriente,0
bom Angola Angolano haver dúvida,0
dia ganhar capote,0
trabalho Refugiados resumese Lady Gaga sentido,1
verniz branco feio corretor,1
ministério cultura nao servia pra bando vagabundo fazer merda palco ganhar pra,1
movimento levar hashtag trend Twitter começar hoje Porto,0
movimento gordo praia funcionar,0
mundo Sapatao imaginar,0
Murilo deixar prova branco ir bater em ele,0
classificar ter concordar habituer Tratase devassa grat,0
FEMINISTAS,0
de este senhora exigir respeito,0
claro crise econômico último 20 ano resolver 6 vc perfil comédia né,0
regresso prometer,0
bater recorde utilização palavra nabo tv Portuguesa acreditar,0
representante dirigente causa cabinda traír,0
lembrar q Mttttt tmp Atras achar q 7 ano professora sapatao descobrir q hj possuir nome Allan,1
perfeito entendi monte legalizar maconha país dominar zumbi larica cérebro,1
Benfica noite entrar casa mulher decidir imitar Ederson,1
Gabriela Moura integrante agência P3 K comunicação ministrar palestra,0
intervalo almoço excelente reunião Nacional Ambiente alegria ânimo,0
NYT médico tar roer insignificância,0
falido escrever total ficção eu cobriram errar 2 ano inventar fonte,1
Obamacare continuar falhar Humana sair 2018 Iremos revogar substituir recuperar plano saúde,0
ocidente suicidase governante primeiro culpado Portugal excepção,0
2o nirvana,0
orçaminto NIM,0
orgulho hetero válido orgulho homo orgulho outro,1
opa certíssimo Vida humano valer belo ai quebrar ov,0
Bilhetes disponível,0
juntar assustar fogo artificio,0
Pensamento masculino rodeio homem mulher Aguarde,1
mau cego escutar,1
mau cego enxergar ranço mulher burro,1
mau MULHER defender filho puta assumir abusivo DEFENDE CARA MIGA VC TA SENDO BURRA,1
plano recapitalização CGD custar milhão euro,0
PMDB democracia,0
contrário desinteresse partido órgão soberania justo luta cabinda,0
apresentase autárquicas Força,0
PNR congratulase redução TSU colocar interesse partido frente interesse nacional,0
PNR Dia Portugal,0
calar ante marxismocultural censura tolerante hipocrisia fazdeconta,1
solidarizase dor família enlutar morte Agente serviço Nação,0
politicamente correto completamente doentio cogitar homem menstruar,0
politicamente correto tar fuder,0
porteiro Massagear EGO mulher elogiar bunda peito porteiro,1
encontro Jeff Sessions emb russo organizar governo Obama programa educacional pa,0
problema Islão etnia ideologia visar destruir Cristianismo referi f,1
problema piada esquerdista zombar PM tar lindo hora,1
PSOL seguir ideologia comunista coreano comer cachorro levar pé letra,1
q mulher d bonito d puta burro mentiroso N q ta passar mão amigo,1
adiantar vc sentir pena conseguir refutar linha falor tática,0
junto chamar jornalismo chamar mico militância derrubar picareta,0
clodovil querer aprovar PL reduzir 513 250 politico congresso DEIXARAM,0
intervenção CÍVICO MILITAREste vídeo pensar,0
Globalismo Lauren Southern Muita gente compreender,1
juventude fazer liberdade Confundir libertinagem,1
mulher falar tô esperar comida falar sla sentir burra,1
incomodar trabalhar G1 escrever hajir ser verbo conta verificar,1
Barcelona acabar ficar história futebol remontar incrível,1
feminismo muçulmano,0
lavar tênis branco,0
exatamente,0
válido Feminicídio Estupro Mercado trabalho Falamos dia Poderia dedicar coluna,0
islâmico falar,0
racismo esquerda passar tl politicamente correto protesto Imagina,1
racismo mulher negro latino sofrer área ciência tecnologia engenharia matemática,1
racismo acabar deixar existir homem branco homem negro passar existir HOMEM,0
estagiário foder em esse,1
passado sujo,1
Raúl José cagar pedir autorização Jorge Jesus,0
começar discurso mandar alô pra moral hein Ahahahahahahahaha,0
repórter lembrar crime ódio cometir imigrante esquecer crime cometir imigrante,0
resultado jornalista falar passar vergonha público,0
retrato juventude atual mostrar dia mesmo presente protesto esquerdista,0
Orfeu XXI Música vida dignidade haver afinal fronteira muro poder conter música mundo,0
orgulho BRANCO,1
ruim chileno branco dia ficar preto,1
bebé adoptar c telemóvel Qd ir buscar desesperar deixar cair Qd ver 1 defeitoabrimo contar OLX,1
benfiquista aguardar ansiosamente reeleição Bruno Carvalho único receio russo decidam interferir eleição,0
bilhete Figueira Faro Lisboa Porto Évora venda sítio costume,0
cara ficar expor trabalho chamar sapatao mereço,0
Oscares Prémios Nobel afim politiquice interesse influência vergonha Seriedade mérito,0
democrata ter criar justificativa derrota eleição inventar história RÚSSIA,1
europeu acordar reagir Europa Nações Nacionalismo mundialismo opressor,0
funcionário matar menino Habibs pq negro pobre Hahahahhaha funcionário Habibs ser rico,1
guri nutrição faculdade igual Branco musculosinho tatuagem maori braço,0
HEITENS ODIADORES INGLÊS ACUSARAM GOLPE TRISTE CULTURA ÓDIO RESPEITO,0
homem governo Suécia bola afeminar acaso refugiado deitar rolar naque,1
homem igual deixar último hora Dia Namorados amanhã hoje começar assaltar relojoaria,0
dose diário antitrumpismo reportagem 16 país proíber entrada israelense,0
idiota cancelar conferência d Jaime Nogueira Pinto pequeno sala FCSH arriscamser vêlo esgotar pavilhão Meo Aníbal,1
islamico moderado filmar tirar fotoos Islamicos praticante alertar ocidente,1
jovem,0
média pilar combater Deles poder esperar mentira eou omissão,1
meme Nana Gouvêa divertir kkkkkkkk,0
muçulmano bemvinr,0
muleke liso governo,0
negro estudar estudar,0
sonho liberdade expressão exercício democracia de eles China Cuba conservador presidência Jamais,0
sonho telemóvel rede forte pescador Nazaré arrastar bomba 200 Kg rasgar,0
país solidário pobre aberto refugiado Europa fechar Velho Mundo,1
Sporting continuar Europa futebol,0
português Passos Coelho ter coragem Salgado stresse Ricardo levar guito pró Panamá,0
português hoje conseguir dormir,1
português pessimista acreditar c música Eurovisão Salvador Sobral superar votação ano passado,0
preto criminoso gaja decote sluts bissexual indeciso refugiado merecer oportunidade vida,1
reflexo guerra trouxer mudança vida de ele Conheça história,1
refugiado classe político traidor,1
refugiado estao vir terra notor nao sentar acolhir,0
Resistência voltar concerto Bataclan raio cair 2x sítio deixemme sonhar,0
responsável,0
SR NETO LÁGRIMAS FORÇA GUERREIRO,0
2 robô NASA superfície marte,0
tema resultar visita efectuar Incluída mesquita submissão,0
macarrão Goleiro Bruno Champinha,0
fazer conluio moça maluco psicopata,1
tolerante dono carneirada submisso contrariar ofender tentar ridicularizar Hipócritas mau perder,1
SUS sucateado conseguir atender cidadão problema grave saúde medicamento,1
tao amigo á praia sentar areia apanhar sol falar cena,0
inacreditável totalmente imprensa cobrer Obama,0
terror esquerda,1
pai nao Angola Luanda,0
texto velho ladainha feminismo verdade passado hoje dia blablabla deslegitimação básico,0
Ótima,0
Ótima sessão audiência CEOs Associação Líderes Indústria Varejo manhã,0
Otimistas pessoa informar,1
Tambem tm video Bruno namorada mao dar nao natureza de ele tratar mulher kkkkk,1
pra cara BB jornalista,0
perfil ta apurrinhar mundo postar dia mulher,1
huahauhaauhauha uahuahauhaa ir agenda feminista defender mulher,1
Feminismo movimento q lutar mulher perseguir td mulher q ter opinião próprio,1
islamismo estar praia islamismo tao luto,0
ir mandar pra corrigir post anteskkkkk verdade novokkkk,0
Trump futebol reeleger começar construção Muro 2a Circular Benfica prepare guito,0
TUITER RESPIRA,0
único objetivo família João Victor Guilherme Francisco Santos Alexandro José Silva,0
uso turbante pessoa branco apropriação cultural ver,1
Jênia achar violência mulher Brasil fato país cristã n,1
menino pedir lanche amiga ignorar noer gritar tia vc ja ta gordo hahahahahahahahaha,0
país cobrar empresa americano imposto tarifa EUA cobrar Deveríamos cobrar,0
ouvir Chorão sair Charlie Brown Jr entrar Sepultura vdd D fé Brodi,0
ouvi rede tv Hungria fazer cerca eletrica evitar invasoes refugiado nao dar IbopePesquisem,0
Ouviu Militar sair disparar esmo,0
verdadeiro escândalo informação confidencial passar ilegalmente inteligência doce,0
OVERDOSE TOURETTE ON THE ROAD comboio chegar cidade,0
video sapatao tocar siririco,0
ovo Páscoa petista,0
nunes merecer título youtuber Brasil respeito parabéns,0
ow gráfico problema curva exagerar,1
esquisitar tar imitar tt pala hahaha,0
oxente Pq santo rs oooooooooo maluco,0
pooor otimista hein,0
PAGANDO CONTAS,0
PAI FEMINISTA SAIU PRA COMPRAR CIGARRO 2º GOL ZIDANE 1998 VOLTOU,0
país quebrar desemprego pra violência comer soltar falar FOLIA PQP VTNC merda,1
palavra dia homem homem Fragrância,0
palavra presidente Trump Assinatura Resolução HJ 41,0
palhaçada puro achar perder sono causa voto,0
Aprecio humor,0
Aprecio humor calmo abuses vontade,0
cara grau total ir morrer,0
sapatao super indico,0
Papa Bergoglio pedir cristão ter filho,0
tme gente tattoo pra filho ajuda ne passional,1
parabéns ae Gabriel vc merecer chorar aq,0
parabéns menina kkkkk,1
parabéns Conselheiro Segurança Nacional general HR McMaster Vídeo,0
parabéns Procurador,0
parabéns Dr David Shulkin Hora cuidar veterano lutar proteger,0
parabéns Secretário Tesouro Steven Mnuchin assitar,0
parabéns jornalista reportagem BNDES Investigação corrupção governo,0
parabéns Rex Tillerson tomar posse Secretário ser estrela,0
parabéns Stephen Miller representar manhã programa matutino domingo Ótimo trabalho,0
parabéns Thomas Perez acabar nomear líder CND poder feliz pe,0
parabéns mulher mundo Ser vc feio lindo velho gordo magro qero q saibam Q respeito faltar,1
parabéns mulher abortista aborteira gente,1
Parabéns Beyoncé estar fevereiro ganhastir prémio foto absurdo 2017,1
PARABÉNS CHORÃO 4 ANOS DROGAS,0
Parabéns Cidade luta ideologia GêneroA sociedade organizar apoiar,0
parabéns deputado Brasil colapso cultural inversão doentio prioridade,0
parabéns deputado Roberto Lucena proteger povoSe pagar imposto pagar,0
PARABÉNS ESPECIAL PRAS MULHERES SEGUEM MULHERADA GUERREIRA BATALHADORA PRA MIMIM QUERIA BUQUÊ DI FLOR PRA,0
parabéns guerreiro gritar peito rua em un país mulher livre fácilquero lut,1
parabem hugo Chavez morte,0
Luciano Azevedo PPS prefeito passo Fundo RS resolver verba R 400,0
parabéns notícia Desconstrução filme Bela FeraNosso irrestrito casal dono,0
PARABÉNS ESTAGIÁRIO MELHOR,0
Parabéns Mulheres verdade mulher inteligente drama verdadeiro história mulher burro his,1
parabéns,0
parabéns Patrícia Mamona,0
parabéns pra eu cheguei atrasado,0
parabéns pra sapatão piranha Santaa Cruz 19 ANOS NÉ PORRA Teeeeeee amooo vir sábado bebê,1
parabéns pra mulher parabéns pra feio gordo cuidar coitado arranjar,1
parabéns pra mulher parabéns pra feio gordo cuidar coitado arranjar,1
PARABÉNS PRESIDENTE EDUARDO CUNHA,0
parabénsQue mundo copiar permitir insanidade,0
parabéns esperança reforçase,0
parabéns sinal inequivoco certo,0
PARABENS SAPATÃO SDDS,0
parabéns VIDA básico inegociável pessoa,1
chamar fascistavc fascismoseu filho puta,1
falar alemão caralho,1
desconcentrar homem decote necessário peito,0
ler Islão problema mulher,1
Dia Internacional Mulher P3 K preparar encontro cheio significado aprendizado troca,0
PESSOAL CONHECE FUTEBOL EUROPEU CITI X MÔNACO ESPÉCIE MARÍLIA X OESTE BRASIL,0
sportinguista Bruno Carvalho valir Sporting Clube Portugal valir calado,0
AMOR SEXO PROGRAMINHA LACRADOR APANHA PRAÇA AUDIÊNCIA,0
simples fato apoiar xucra Conversar cara de esse Babaca total,0
urgir desparasitar classe político dirigente Árvores podre fruto podre,0
variar política Díptico acrílico velas praia,0
Papa Portugal Porto,0
Parem histerianão ha homem homem Muher mulher Pq pessoa sentir diferente n,1
participação autárquico crescer programa nacional diferença local dizerse,0
participe palestra seminário Ideologia Gênero Acompanhe agenda,0
Participei consultório família tema criação criança sexo neutro bacano,1
Partido Nacional Renovador PNRTV,0
Partilhe divulguar português passar fome governo fazer,0
PASSA LINGUIÇA PRA CASAR ACHE MENINA RESPEITO MARMITA,0
PASSA VARA,0
passar 277 rumo litoralpresenciamo grave acidente dar pararEstão fazer massagem,0
Passando avisar comunista arder inferno,0
passar zona oeste pensar pobre conseguir enfiar brt q sardinha prefiro 4x4,1
Passando pra desejar feliz pra mulher ultrassom,1
passar pra nao interessar puto santinha gordo magro feio bonito amar pessoa pau cu,1
Passando timeline imagem revoltar feminista,0
PASSEIII MANAUSSS DEUS,0
passo passo denunciar Facebook pastor MalaCheia kkkk ficar puto ligar,0
passo 1 Denuncie pagina Silas Facebook 2 mande msg pro avisandoo 3 usar hashtag,0
passar mulher ficar cochichar sapatão,1
pasta leite Ninho Pão lo branco recheio ganache Ninho morango,0
pastor,0
importar mídia invente requente persigaAcredito índole,0
professoraacho habbibs matar lançaperfume cocaína,0
dica trash pra aumentar galera show Bate Papo UOL sala mina divulgado,0
Vale pena 02 DVDs incrível morar Sp Fariate cópia,0
Vc conhecer Banda Runaway frontiers At Your Side AmoMuito,1
ain pq toy story mostrar capitalismo menino escravizar brinquedo pq sera Woody negro,0
qdo nao falar politica surgir galera achar algum msg filme,0
vc nao conseguir filme ter politica,0
Glorificar sexo família resumir sexo trivial fazer sexo c mulher rua,1
Lutar instinto ahahahahahaha retardar vazar 15 min fama,1
natural transar c mulher rua porra levar filho tb hipócrita,1
Ué machão Leva mulher pra galera,1
Paulo Cruz razão,0
sabor,0
Grimaldo,0
pau cu voces rostinho maravilhoso corpo lindo ficar dizend so Mt feio obg bb so horrivel so gordo,1
pau cu evento baixar preço gasolina fdp,1
PEÇA PRA DÉBIL MENTAL DEIXAR FÃ,0
acreditar Jesuse acreditar PT,0
Peçar desculpa Maltamas hoje conseguir chegar estádio ritual início jogo chegar pra dar volta,0
PEC pra invadirmos Argentina,0
PEDIDO ALEXANDRE BORGES VO RECOLHE CELULARES COA AIFAI ACABA MINUTO MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA,0
Pedo Folia 2013,0
pedreiro direito pedalar 42 km dia estudar esquerdopata,0
caraio lisinhar ai,0
famoso bigodinho Hitler,0
incrivel nao fazer meme lula dar parabens mulher chamar assimkkkk,1
achar oferta certo desperdício Witsel Jackson Óscar Ramires,0
achar tô alzheimer n lembrar pedir opinião,0
Pedro aguentar carne diferente Angola molhar perú kkkk coitar helô,1
Peeps Covilhã Anfiteatro Parada UBI pronto Faltar poucavergonha começar 22h00 Bil,0
Ta falar Felipe neto,0
táxi silêncio taxista cruzamento morri atropelar,0
pego aki provador CA Av Rio Branco várias peça alarme,0
Europa Nações livre soberana ser modelo,0
época jogador Porto expulso apostar árbitro treinar Maia talho Guimarães,0
falido aceitar anúncio ruim pra ajudar reputação declínio Tentem j,1
presente Autárquicas Coimbra ter encanto,0
corrupção voto,0
ditadura melhorar economia pra Miami classe,0
capitalismo pude guerra civil estreia cuba,0
descobrir nome guria q querer sapatômetro certo sapatão,1
ir proteger ocidente islam,0
pena feminazis mundo ser covarde façam nenhum mega mijaço cagaço similar,1
Aparecer quiseres restaurante Almeidas abrir ti,0
bom banda,0
salmão óptimo,0
achar irmã namorada falar contigo,0
cunhado,0
emprestar documentário adorar,0
pensar social pra bang crescer economicamente fodase minoria nao,0
pensar q cena n sentir minimamente atraídas rapariga entanto querer entrar mundo fufa n moda,1
17 pequeno atitude machista acontecer cama ver,0
perfeito absurdo Lisboa atractivo animar turista especulador inacessível costa voltar,1
perfeito Parabéns Trump,0
perfeito pena,0
pergunta beat publicidade samba Angola,0
perguntar surda gostar ouvir musica deus burro kkkkkkkkkkkkkk qm nao gostar ouvir musica,1
Perguntome fufa comparar cheiro parceira,0
pergunto terror Esquerda violência PM etc escandalosamente extremista carai,0
Perplexo apático podridão partido AR media continuar confortavelmente,0
corrupto mentirosa dissimular DILMA ladra aposentado Gleise,0
rotulo diferenciaçãoja nao comparala,0
oKexistem mulher esquerda vc nao bandidafoi pra vc tambem,1
Pesado real estar ocupar rua dia,0
pesquisa APROVAÇÃO cara sequer tomar posse AHAHAHAHAHAHA Apela pessoal,0
pesquisa revelar trio ouro orgasmo feminino ver,0
PESSOAL CHAMANDO TRANSFÓBICO RISOS TRABALHEI 22 ANOS TRANSPOADORA VOU FOBIA TRANSPOES INVENTEM,0
pessoal passar pra guerreira conseguir terminar debate Deu block opositor,0
pessoal mato animal nenhum semana Angola falar,1
pessoa visitar perfil grupo sigar Twitter,1
Pessoas Ruivas Habitam,0
piada estupro legal vc estar brincar Beijão adm core vcs,1
7 PICA ALEMÃO,0
achar q cagar pressão indústria d seguir 1caminho ter sucessovai continuar fazêlo,0
N acreditar separaçãoPrefiro acreditar integridade valor defender acredita apesar consequência,0
poisé estar,0
acontecer postar comentario c ID,0
reflita comentntário friend esotu justificar defender pq famoso Faria qq Pssoa Abç,0
conhecer de aqui BBB fazer jamais mentir,1
Pinto Costa julgar quartel d bombeiro pq ler livro d Carolina juíz exigir sala amplo arejar,1
Bardamerda Eurovisão,0
Imagina sair Euromilhões decidir dividir filho querer ter problema,1
piorr fiz comprar tênis branco,0
pior Lula colocar padre acusar pedofilia pastoral igual colocar Aécio DENARC,0
pior Ades aids,0
piorr recessão HISTÓRIA parabéns votar defender PT,0
adreanu negro,0
negro gostar,0
placa praia soltar pombinha branco abraço lagoa,0
estética vc branco,0
pleno dia internacional mulher ouvir pai dizer pro filho mãe de ele burra,1
apresentase Sintra 2ª autárquica ampliar participação concelho,0
PNR avançar candidatura Câmara Barreiro José Almeida,0
PNR Sintra,0
PNR outro,0
PNR comunicação social PNR único partido manter activismo permanente crescente,0
PNR Coimbra formação compromisso,0
PNR marcar protesto liberdade expressão,0
PNR Eleições Autárquicas lança Margem Sul,0
autárquico,0
bater mulher amiguinhar Larga retardar,1
Podence Geraldes voltar amanhã Sporting achar balneário precisar jogador saibam ganhar título,0
gordo feio,1
GORDA FEIA SO GORDA FEIA,0
vir Brasil ajudar divulgar trabalho voluntário,0
ta branco pq gostar de ele tempestade,0
ta turquina ajudar refugiado la perder precioso,0
Po gata ficar cmg SAI DAQUI QUERIA VC ZOADA GORDA FEIA IA pENA,1
evidente farsa último ano ver,0
CONTINENTE APARECEU PAI FEMINISTAS,0
ir Angola deixálo pendurar,0
Polémicas Disse óbvio razão,0
Poliana Bagatini 29 ano mulher cantor sertanejo Vitor Chaves dupla Victor Leo registrar queixa,1
politicamente correto pqp,0
político religião sucesso,0
político corrupto pare falar merda Tá ver Lula Dilma FHC Aécio perfil,1
político manjar mto enganar hein carrinho q querer,0
ta certo q terrorista posar refugiar,1
ALTO CARNAVAL GUERREIRA FANTASIADA DOLLYNHO EXIBINDO ORIFÍCIO ANAL VIVO RE,0
POPULISTAS termo moda mídia obviamente direito significar Importante msm comparar,0
Andressa Darold 02032017 Sanção poder aplicar Estadosmembros União Europeia,0
conta veto ser interromper juiz pessoa ruim perigoso entrar,1
ex obra Angola vier nao BNDES entender,0
ser branco,0
espelho confiavel deixar feio gordo,1
ano Rússia ignorar presidente Obama tornar forte anexou Crimeia construir míss,0
bandidagem continuar armar,0
fome mundo refúgiado alvo polêmica ajudar importan,0
apesar bruto igual pé burra pequenininho aprender mulher bater,1
APESAR nacionalista oposto esperança união Forcem barra tar Jornale,0
DIA INTERNACIONAL MULHER DEIXA DIA MULHER TIRA INTERNACIONAL MULHER SENTIR REBAIXADA,0
país rico golfo Pérsico acolher refugiado,0
fufa qd bi,0
chamar PRETO chamar BRANQUELO AZEDO,0
hoje dia criança Promovase aborto,0
normalmente fufa paneleiro Pára criar estereótipo horrível,1
advogado analisar usar decisão Corte Federal Boston entrar conflito ridíc,0
censurar nãoEu odeio feminista qnt saber abortar,0
GLOBELEZA MULATA PRECONCEITO BRANCA SAMBAR,0
porra semanar celular mulher burro carai,1
porra dicionário fácil papel aceitar prática Vou desmontar comentár,0
porra difícil refutar falar fato lógico verdade,0
PORRA AQUECIMENTO GLOBAL,0
porra q mulher burro,1
porra lixo idiota mundo deriva,1
porra programa racista negro dedicado loira discriminado,0
porra burra esquecer coisa mulher esquecer,1
Australopithecus tempo moderno,0
criminoso vítima sociedade,1
grab by the pussy Marine Le Pen mostrar imagem horror causar islão,0
Porto acolher abril Dia Boas Ações Invicta Azul Branco,0
Portugal deriva,0
Portugal distinguese campo refugiado,0
Portugal campo refugiado,0
resgate,0
Portugal precisar PNR PNR precisar se,0
Portugal retirar queixa Espanha espanhol aceitar armazenar Almaraz ativo tóxico Banca português,0
Portugueses esqueçam votar música envergonhar Eurovisão,0
8 março sinta gordo feio peso 60 Kg,1
mundo Celebremos,0
Postar foto velho mãe responder pedir pq achar foto feio to gordo feio,1
Poster Fotográfico Panorâmico Serra Corvo Branco fotografo Seergio Giusti,0
falar tô lindo grávido Gente sintar monstro gordo feio kkkk,1
pq q ha fufa Almeirim saber,0
q discordar feminismo burro liberdade mulher acabar manax,1
Pq n mandar refugiado pro inferno mandar pra europaSão muçulmano,0
PQP tar fuder verdade absoluto,0
Pq sapatao pagar pau pra kristen Stewart sinceramente achar gracinha,1
PRÊMIO PUSKAS BOLA OURO FIFA MERDAS PEO,0
pra esquerda vagabundo 40 real trabalhador ralar pra comprar n,1
pra falar merda de esse usar muito maconha,1
pra crime violento dever vaga Spa,1
Pr Alex Vieira vitóriaESRecomenda livro adquirir acessar,0
pra eu BBB merda,1
pra eu dia mulher dia 8 maio shdjdk achar burra,1
pra hora ficar marcar panelaço,0
pra achar fdp fdp hahahahaha,0
pra perder documentário vivo CHATEIE Tá disponível,0
pra tá pena traficante droga principalmente mulher feminista,1
pra tirar wpp tirar dilma porrar,1
pra advogado ameaçar Juiz morte suave nenhum piada feminismo crime,0
pra crime página mostrar haver 7 Feministas SJW etc fodase EH MEME feminista ódio violência,0
pra Temer contribuição mulher economia analisar preço supermercado responsável orçamento d,1
pra turma USP Moraes partidarizado pro STF Fachin defender invasão terra MST CRIME ok,0
pra gostar futebol Fodase mané alma,0
pré adolescente idade pra pai pq uso camisinha,0
precisamente coragem papa língua,0
precisamente segurança haver liberdade,0
vc dever ser abortar,0
PRECISASE URGENTE serial killer cantor sertanejo,0
preciso arrumar Contrato estagiário,0
PRECONCEITO WEB kkkkkkkkk,0
pREESCREVEM jornalismo Inacreditável alguém assinar lixo,1
Prefiro magrelo piranha gordo feio,1
