mensagem,odio
morar aqui me faz um mal desgraçado e era a ultima coisa que eu precisava pra me recuperar,NOT
ela se vingou do marido duas mil e quinhentas vezes ele deve de ter enfiado muito chifre nela na vida kkkk se lascou o personal e coitado do mendigo kkkkkkkkk,OFF
USER USER USER Você acredita mesmo que a criança vira gay por ver isto?,NOT
"Assim como o Tenente Aldo USER em BASTARDOS INGLÓRIOS vocês não consideram que, no fundo, o USER queria fazer como a personagem e, mesmo que alguém que é nazista e queira 'se esconder' recebam uma MARCA INAPAGÁVEL na testa? E, apesar do tamanho da merda que o USER falou, ele conseguiu levantar de forma, até aqui inalcançável, um debate pra que o USER jamais seja considerável em nenhum outro momento. Tenho certeza que o moleque jamais defendeu o USER.",OFF
As pessoas comentando porque o cara fala bem não é porque ele é morador de rua que ele tinha que ser analfabeto. Eu sou mulher mas não vou passar a mão na cabeça dessa mulher não o problema dela não é na v USER não é no meio das pernas tipo de mulher que não pode ver homem,OFF
PUTA MERDA QUE FOFURA URL,OFF
"RT USER: SPOILER BRIDGERTON , , , , , , , , ai anthony vai tomar no cu porra se vcs estão nessa situação não é pq a kate é uma gra…",OFF
"USER USER Que tal imbecil. Asi esta nuestra sociedad, contaminada con ideologias estupidas.",OFF
USER eitcha como é burrinho,OFF
Tomei nojo dessa mulher,OFF
USER Se vc não sabe respeitar nem o cara mais fofo e educado que já apresentou o programa por causa de um macho escroto manipulador chorão...Sinceramente procura ajuda.,OFF
"Existe Tinder pra fazer amigs? Queria uma amiga pra falar merda, fofocar, gravar vídeo retardado, tirar rolê, uma ir na casa da outra, tipo adolescente. É pedir muito mesmo?",OFF
"RT USER: Terrorista se fantasiou de ""refugiado"" e se mandou para a Europa cortar mais cabeças por lá URL",OFF
ta de parabens o comercial e lindo e dane-se o preconceito,NOT
Demônios USER assumiram USER mataram a menina,NOT
"O USER é um anarcocapitalista IGNORANTE (acho USER ficou redundante pUSER ancap e ignorância são sinônimos) USERue não acredita no estado e nem em investimentos estatis mas USER USER?? O estado de Singapura (USERue ele compara com o Brasil) investe o dobro de dinheiro nos alunos tanto de educação básica USERuanto universitários (8,000 e 12,000). Além disso, Singapura da salários eUSERuivalentes a médicos brasileiros para os seus PROFESSORES, USER USER!!! Ou seja, ele dá exemplo de um país USERue só ta no topo do pisa por causa dos investimentos estatais e ao memso tempo diz USERue o estado é dispensável... BURRO PRA CARALH* Tem como comparar??? Só poderiamos comparar se os investimentos fossem iguais! Além disso Singapura é uma ilha menor USER a cidade de São USER.",OFF
"Bando de gente passando pano pra Jojo, aplaudindo a falta de educação dela... Duvido se aguentariam morar uma semana com ela kkkkkkkk",NOT
to cansada de vcs discutindo racismo vo dar unfolo,NOT
USER a cara do vagabundo,OFF
USER USER Tanto estaban mmando y presumiendo a montes cuando hizo Fray play. Y ahorita como les convenía el penal inventado ahí si no dicen nada. Ridículos jaja,OFF
puta q pariu né mano,OFF
"são 126 pessoas no grupo, o dia inteiro falando de cachaça porra, já avisei ele q vou ficar pela csa dele mesmo kkkk",OFF
USER USER Haja saco para ser escroto da harmonização,OFF
Q ridículo ! Ensinamos os filhos a respeitar as pessoas agora querer q eles achem normal o q não é ..aí é demais pai!!,OFF
"cara você é foda, eu adoro você e mais todas as mais puras verdades que você fala! Felipee você siim é o homem e o fodãoo que merece idolatração.. eu adoro você !",OFF
Todos se contaminando e o louco brincando de presidente que vergonha do Brasil. Um miliciano no poder a que ponto chegamos. USER,OFF
fico de cara com os velho broxa retrogamer que diz que earthbound é ruim ou até msm horrível,OFF
caralho irmão,OFF
"USER NO tiene vergüenza, una ambulancia? Hijos de puta están matando gente los rusos papa anda a la puta que te pario",OFF
minha mãe quase infarta vendo vôlei pqp kkk,OFF
USER USER!!! Chegou a hora de virar o jogo e fazer a limpa nessa corja!,OFF
Esse aí além de apanhar ser deu bem comeu a mulher do cara kkkkkk,OFF
Ninguém ali tá sendo obrigado a nada cala boca e vai dormir,OFF
Eu amo poder conversar minhas porcarias com Ana Júlia nossa. Me sinto até mais leve,NOT
bicha do ceu q mao eh essa URL,OFF
e ainda quebrei a porra da agulha,OFF
"Por marica es que me pasan las cosas, no es más.",OFF
"USER melhorem esse áudio seus, que merda de áudio.",OFF
"Gente, qualquer pessoa por menos estudo que tenha, sabe das atrocidades acontecidas no Holocausto!! A defesa da regulamentação de um partido nazista, JAMAIS SERÁ LIBERDADE DE EXPRESSÃO!! Esteja bêbado ou não!! Quem concordar com ele nos comentários, devem sofrer ás sanções da Lei!!",NOT
kkkkk de brinco? que viadinho URL,OFF
A estupidez a cima de tudo,NOT
"USER USER USER USER enqt vcs se emociona com o dudu jogando bem no paulista, e virou reserva na UCRANIA, enquanto um e uma das maiores revelações do Santos destruindo no real, imagine o quanto vcs ficariam malucos de ver o rodrygo jogando no lugar do dudu, a reação seria 2x mais, você e doente.",OFF
"USER USER Típico del populista, narcisista mentiroso, mesianico encantador de masas o de""idiotas"" que se creen todos los sueños que les prometen pero que son imposibles de cumplir.Enseña ignorancia,resentimiento y reinaras Porqué creen USER Es el borrego de Petro",OFF
"cara, que ódio da emanuelle, que ódio mano",OFF
NÃO É A PRIMEIRA USER QUE UM PRESIDENTE QUE ATÉ USER É FAVORITO MORRE USER DAS ELEIÇÕES! USER USER,NOT
"RT USER: ""Aí bolsonaro, Neguinho é o caralho, meu nome é Emicida, porra!"" HASHTAG HASHTAG",OFF
le dije a mi ex d fake q ya tengo novio fdp Chao cabros fue un gusto,OFF
HASHTAG achar que por vc ser gorda está fora do 'normal' e feia.,OFF
ai sua piranha filho da puta da madrugada pirata ladrao invasor torturador assassino comunista filho de uma puta rato ioiô da SERIE B? mandou muito sua porra comunista filho da puta com essa tua tortura de corna comunista fdp de privação do sono cadela vira lata pirata fdp? ...,OFF
"depois de tudo que aconteceu ele vem na maior cara de pau, puta que pariu",OFF
Eita USER!!! Essa porta era pra tá fechada desde a posse do Nosso Presidente eleito pela maioria da população e essa emissora marrom não aceita,OFF
Povo julga como se eles mesmos não tivessem um dedinho nazist@ na suas atitudes kkkk,OFF
"entao agora pega e imagina o tanto de merda que vai acontecer ainda e a gente nao tem nem ideia, imagina falar pra alguem de 2017 do covid, e o legal que nao acontece uma coisa boa pra sociedade em geral, todo avanço tecnologico que a gente tem custa a natureza basicamente",OFF
eu odeio crepusculo o negosio chato chato chato pracaraio,OFF
"USER, o MELHOR sao os comentarios das fãs (menininhas - veeelho, acho muito foda quando vc chama elas assim)... elas tao puuuuuuuuuuuuutas com voce... aaai, escrotas mano. elas gritam quanto veem a porra do jacob que tem cara de cachorro sem camisa.... e o USER é muuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuito gay, porra! sera que nao da pra ver isso caralho?",OFF
"Pra mim, as piores pessoas são os adolescentes, os idiotas que fazem tudo por atenção.... Me dá nojo 🤯",OFF
Trabalho com crianças e creia que não são poucas . Essa maneira de fazer publicidade é no mínimo idiota tanto quanto lançou essa ideia. Estarei orientando os pais que não comprem produtos dessa empresa. Cuidado com a falência.,OFF
Que absurdo esse comercial!!! Não usem nossas crianças para propagarem suas ideologias!,OFF
USER USER USER pervesor de crianças USER USER é o cara não que pedir desculpa pra ninguém!! é preciso urgente aprovar uma Lei que inclua estudo bíblico obrigatório na base nacional comum. Temos obrigação de livrar as crianças brasileiras desse esgoto moral!!!!,OFF
"☑️𝕜𝕒𝕡𝕡𝕒𝕆𝕟𝕖®🔰 o figura resolveu tirar a máscara e mostrar a sua cara.. $ugou e mordeu tanto os paulistanos que ficou assim, com a calcinha apertada, com a boca inchada e sem dentes.. um horror só. XÔ!! 🕳🧹 URL",OFF
O MELHOR SIM!!!!!!!! FDS A TAL PAGINA LAZARENTA FALANDO MERDA URL,OFF
Esse vídeo ficou incrivel eu também acho o crepúsculo uma grande merda eu comecei a ver seus videos ontem e já sou sua fã.,OFF
"USER de qq coisa (homo ou hetero) ñ importa... o maior prejudicado no caso foi a própria boticário...tenho certeza q os gays vão continuar comprando cosméticos importados (pq todos os q conheço só usam importados) e os heteros q compravam boticario vão passar a comprar Natura, USER USER....USER (péssima jogada de marketing)...o numero de dislikes prova isso....",OFF
😂😂😂 ridícula você,OFF
USER espero que o casamento de vcs dure mais q o meu que foi um puta desastreKKKKKKKKKKK,OFF
Lindo demais. ! USER que existe tanta gente preconceituoso e ignorante .,OFF
"Aí Arthur, vai tomar no cu vai Mimimi do crlh, voltou do paredão 50 vezes e tá nessa, até parece q n sabe q vai voltar dnv, não fode HASHTAG",OFF
USER e um lixo igual a globosta moro traira 🤮🤮🤮👹👹👹💩💩💩,OFF
Globo é USER viu,NOT
"USER E a gente te ama também, porra ❤️ (falo em nome de tds mesmo fodase)",OFF
"USER USER É TÃO USER QUE TA USER QUE O USER É BRANCO TEM IMAGENS COLORIDUSER QUE PROVAM USER,USER USER QUE É VERMELHO,USER USER NÃO USER USER MORAL USER LOUCURUSER DUSER.....E NUSER COMENTARIUSER AQUI O POVO TUDO USER NA LABIA DUSER LOUCO",OFF
Os dois tem que apodrecer na cadeia,OFF
USER essa reporter bela HIPOCRITA,OFF
O gado sem noção,OFF
"Ao menos o monark poderia ter admitido o erro e pedido desculpa e se despedido decentemente do público que acompanhou ele todos esses anos, mais pela atitude dele só mostrou o nível de preocupação dele com a apologia ao nazismo, ele cagou pra tudo o que rapaz explicou e apenas fez birra e falou é isso último flow cabou",OFF
to com o nariz escorrendo nesse crlh merda mesmo praga ruim,OFF
"Falta de respeito com as famílias e crianças,porque não deixam as crianças serem apenas crianças e quando forem adultos decidirem suas escolhas sexuais com pleno discernimento? Porque não deixam as famílias ensinarem o que acreditam aos seus filhos? Porque querem empurrar ideologias na marra? Fique claro que não tenho absolutamente nada contra a escolha sexual de nenhum adulto capaz segundo a lei 18 anos em diante, mas essa bestialidade foi longe demais...USER USER USER USER. Falem sobre lanches e ponto e aprendam respeitar gregos e troianos...",OFF
USER Son unos hipócritas que no les importa el bien de el Pueblo y todo por seguir en contra de el Gobierno. Dan asco.,OFF
"Tudo rato , bando de bandidos , não sobra um !",OFF
USER USER 10,NOT
mds que muie fdp,OFF
Quem se fode sou eu que não posso nem colocar alguma coisa na Alexa pra me ajudar a relaxar e dormir,OFF
"saudações, anões! me ajudem, irmãos! suponha que conhece uma mulher, e que tem certo nível de intimidade, mas sem conotação sexual. seria possível oferecer dinheiro pra fornicar a mesma, sem passar por pervertido?isso é viável ou pura ilusão? ela se sentiria ofendida?",OFF
"Resumo, vcs acham que achismo é realidade, e culpa a mina pela burrice coletiva de vcs USER vai com Deus.",OFF
AGORA FODEU,OFF
o ******* é muito babaca,OFF
"USER USER STF é uma vergonha no Brasil, essa é uma organização do crime não é juiz, são advogados de bandidos criminosos políticos corruptos ladrões.",OFF
"USER palhaçada tão fazendo com o cara, só pq ele falou uma merda. USERuem nao erra nessa vida cambada de FDP",OFF
"""a vida vai te fuder, e se tu for uma boa puta, tu sai ileso"" -um filósofo aí",OFF
"Todos os dias um acéfalo diferente a dizer que a Margarida é culpada de tudo isto quando o único erro que ela cometeu foi confiar numa pessoa que não merecia, y’all are disgusting",OFF
"USER vc é foda um novo sentido pro humor pra comedia uma nova visão de critica jovem engraçada USER chegou inovando fazendo todo mundo pensar refletir e rir não é só engraçado é comédia humor critica tudo junto com muita inteligencia e etc . por favor faça mais por que eu e muita genti quer rir com USER, gostaria de ver USER falando nun video sobre os politicos sei que quase todo mundo fala sobre polica mais acho aque com vc ficaria muito mais a nossa cara e a nossa lingua jovem e engraçado",OFF
USER USER Esse insuportável e babaca do Gustavo não merece resposta nenhuma. É lixo,OFF
"Sabe q a pessoa é pavio curto e fica tirando c a pessoa,USER viu",NOT
"Sei que o nazismo foi muito foda na época, mais temos o comunismo hoje que mata e que já matou muitas pessoas e hoje não é criminalizado igual nazismo. *Precisamos pensar fora da caixa e criminalizar o comunismo*",OFF
Adorei porque vc tem um autistina maravilhoso eu sou gordinha e já fiquei muito triste com meu corpos mais assistido vc meu autistina lá no auto parabéns 👏 nós gordinha somos gostosa também não só as magrinhas não não é gorda é exseso de gortosura,NOT
"USER, USER É FODA! USER",OFF
"USER USER o cara acha que respeito tem a ver com trabalhar, usar arma, votar…. nem compensa discutir com pessoas assim, são ignorantes e alienados, o que nos resta é ter dó deles",OFF
"USER USER e o Palmeiras não estava sem o seu melhor jogador não, né, mongolóide?",OFF
RT USER: ta com a porra do celular na mão e ainda não tirou o título????????????????? vai tirar essa merda adolescente,OFF
Ele fala muito bem A mulher bonita ficou impressionada com tanta inteligência Vai ver o marido dela é um cavalo ignorante !,OFF
"eu concordo com tudo isso, o crepusculo eh uma merda total",OFF
"USER USER slk otaku sempre foi uma vergonha, inegável, me refutou aq kkmkkkkkkkkkkkkk eu sou gay em 😫😡😲😲😲😲",OFF
USER USER É USER 🎭 E UM USER ATOR. TENTANDO CONFUNDIR A MULHER . ESSE USER USER DE TUDO QUE ESTA SENDO USER !,OFF
USER calado é um poeta!,OFF
USER USER Fascista e ge-no-ci-da!,OFF
Sinceramente ela e tão linda mosso tenta emagrece USER vai si sentir muito mais melhor . E USER merece .e isso pode até ti matar,OFF
USER Debilóide é você traficante de madeira!!!!,OFF
"Se isso fosse na Alemanha tudo seria diferente, n existiria nem o flow , e esse demente aí seria preso.",OFF
"USER USER Wowwww flaca si a nadie le importa por qué te molestas en comentar y es tan innecesario que metan a los chicos en esto, se estaba hablando de Dalas y viene ese random a meter temas sin sentido y nos dice manga de ridiculos una fan de Dalas, ya sabe de dónde sacas lo estupido",OFF
"USER é isso caraio aí, o negócio é ter a personalidade para saber bater e apanhar, e não ficar igual pro player bunda mole que não agrega em nada, vamo titas",OFF
"Bem vindo ao time, desde o fundamento do festival que é essa putaria URL",OFF
Um monte de comentários hipócritas aqui!!! Ele já tá no lucro!!! O marido não fez o pé dele!!!,OFF
"E mais uma vez os covardes se curvam a manada. Todos vocês são gado e não passam disso, assim como os próprios nazistas não sabiam, você também não sabem pensar por conta própria. Um dia, e esse dia não vai demorar, o mesmo poder que vocês dão para o coletivo esmagar o indivíduo, esmagará vocês. As maiores injustiças da humanidade foram causadas por grupos da maioria nos quais as pessoas eram incapazes de questionar o que estavam fazendo. Vocês são o problema que acreditam estar combatendo.",OFF
USER as bicha tentando ser diferente mas pelo menos a monete ta ganhando dinheiro em cima de otario,OFF
"o USER pode até abrir um podcast para ele solo, USER é achar alguém para querer conversar com ele, só dessa pessoa ir provavelmente terá sua imagem ""manchada""",NOT
ex eh uma parada desgracada nao sei nem pq existe,OFF
USER USER USER NO CÚ É SÓ USER USER USER USER FALAR? USER LIXO USER USER PODE USER USER NA GLOBO DÃÃÃÃÃÃRD,OFF
1 minuto de silencio foi foda!!!!!!kkkkkkkkkkkkkkkkkkkkkkkkk,OFF
RT USER: só os mongoloide que não conseguiram ingresso pro onix day reclamando do pessoal gravando a doja performando kkkj passo mal…,OFF
USER felipe muito USER USER,NOT
Vamos entrar na justiça ⚖ em coletivo contra estes vermes comunistas URL,OFF
"USER meu deus do céu, tem gente que não tem senso do ridículo",OFF
USER Q mané ridícula oqqqq sow,OFF
USER o meu 茅 o mais feio kkkk,NOT
kkkkkkkkkkkkk 48hrs sem gas e 48 hrs sem agua encanada kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk mano que edição foda.,OFF
"Alienados cegos é acéfalos verdadeira massa de manobra do sistema, gado funcional pedindo ditadura.",OFF
"Muito bom, mas esse podcast foi apenas para bater no USER ao vivo. O cara errou, estava bêbado, já tem o histórico de falar merda. USER não é nazista.",OFF
crepusculo e modinhas de cú é rola,OFF
"USER esse mendigo... tá querendo virar ""estrela""",OFF
"9/11segundo alguma ética milenar)... Já falei que nem tudo que é público é ruim. O ministro Tarsício provou que o setor público pode fazer coisas boas, eficientes e baratas, se os profissionais valem a pena e que, o setor privado (empreiteiras) poderiam fazer porcarias e ter ...",OFF
"USER USER Briguem desgraçados, briguem!!!!!",OFF
"Que homao da porra, esse de cabelo verde sei lá ... mais sou seu fã",OFF
"USER Hey 0ta sos una maldita chayotera , te reís del dolor del pueblo, mil veces maldita hdlp HASHTAG",OFF
"caralho gente, deixa a mina ser feliz",OFF
E fico rindo igual uma retardada URL,OFF
"USER falou merda demais, mas ele não é nazista. Engraçado que defender regimes sanguinários comunista pode né? Ninguém fica puto. pois deveriam ficar puto igual.",OFF
"USER é de uma imbecilidade atroz! é de uma grosseria, uma vulgaridade em vários momentos, imperdoável",OFF
Tem coisa que não adianta debater. USER falar de um partido nazista é como dizer que tem coisa boa em um psicopata. Não pode defender o indefensável.,OFF
"Não reclame d assédio,se vc sai c/ um pervetido sexual q conheceu há 2 min. e exije q ele te respeite, mesmo vc estando alcoolizada /drogada",OFF
que porra e crepuscolo ?e uma merda!,OFF
"USER jô? indoidou de vez? esse cara só pode tá louco , ou e mais um dos grandes clubistas q trabalham como jornalista esportivo....",OFF
"mandaram bem, pau no cu dos fundamentalistas.",OFF
Essa mina é chata,OFF
caralho acordaram,OFF
"USER HASHTAG eu, sendo roubado pelo Calcinha apertada, depois de trabalhar e contribuir com a Previdencia por 38 anos, sendo roubado por este governo safado.",OFF
saga Crepúsculo e lixo do início ao fim,OFF
Os fãs da ex e os doentes fã da loira ai morrendo aqui que vergonha mds vcs não sabe agir sem parece criança birrenta URL,OFF
o bk deve estar agradecido por não ter um cliente homofobico,NOT
USER USER cala a boca fudida,OFF
Verdadeiro demônio!!!,OFF
"Falou tudo USER.. USER toda nada haver velho, não sei como tem gente que ainda curte ou gosta disso ! Mas gosto é que nem cú né, cada um tem o seu !!",OFF
"USER O nível da galera , polítiza vacina , puts vai pesquisar mermão vários cientistas com estudos defendendo que esse vacina faz mau pra criança vai estudar filha da mãe.",OFF
lembrei daquele tweet da mulher trans puts.....,OFF
filhos da puta querendo minha mina vou meter a porrada nesses arrombado,OFF
USER USER Sabías que una vez Jei me ayudó a saber si alguien fumaba marihuana solo usando una foto? Es re inteligente el marica ese,OFF
"USER foi ingênuo amigo. Os donos do you USER, quem criou a plataforma são todos judeus, bem como o Zuckerberg e tudo que é ligado a comunicação, bancos, judiciário, política , USER, etc, no mundo inteiro é assim. Os sionistas vão banir vc!Abraço!",NOT
E por isso que e USER 2018 pra acabar com esses vagabundos,OFF
bernardo quanto tu quer pra me namorar? eu pago puts que lindo t么 vendo 900脳 essa porra desse v铆deo e aaaaaaa,OFF
"Eu também não entendo. Esses USER estão aí par fingir estar, nem liga",NOT
RT USER: USER No conozco a ese camionero pero me cae de puta madre ya. Y deja de inventar cosas como Rodaballo Quemad…,OFF
USER USER ENFIA O TRIPLEX NO SEU RABO VAGABUNDO LESA PÁTRIA URL,OFF
"Nunca entendi essa mulher ter ganhado USER, da voz extremamente chata Surto coletivo esse USER",OFF
"USER diz: Maldito do homem que confia no homem. Temos que sempre confiar só em USER, o único que nunca irá nos decepcionar. É ridículo ver esse povo idolatrando o Bolsonaro.",OFF
a cara da bella foi foda ein,OFF
caralho olha esses olhos eu to -,OFF
"Meu Deus que nojo recebi um pau horrível no CC Homens, entendam por favor que o tico liro sujo e seboso de vcs não dá tesao e é NOJENTO! Agradeço desde já",OFF
USER USER Só pode ser fake! Argentina nem se aguenta e vai ajudar??? Kkkkk,OFF
"Eu confesso, li Crepúsculo... sim eu li e tenho todos os livros... eu sei eu sei... é idiota eu sei. Mais vei eu nunca USER tanto, como com esse video! kkkk Acredite, eu concordo com tudo!!! kkkkkkkkkkkkk Muito bom",OFF
"""sai daqui q eu não me envolvo com traveco""-memel 2022",OFF
o buceta diabo,OFF
mds garota você tá parecendo um traveco com essa maquiagem,OFF
USER Pessoas obtusas e negacionistas só criam o caos e aumentam o número de óbitos no país! Foi uma péssima escolha não votarem no professor! Olha o que fizeram com o Brasil!😞😭,NOT
manda minha ex ir tomar no cu,OFF
USER e linda depois que vi esse vídeo minha vida mudo porque eu sou gorda eu tentei amaçar minha barriga mas isso so ajuda a ficar maior ❤,OFF
USER sim mas no off te odeio,NOT
"Esse USER é um lixo mesmo,já era pra esses caras estarem presos desde o dia que aconteceu em mariana,resumindo não vai dar em nada isso novamente😥😡😡😡",OFF
USER a única pessoa que não seja um desgraçado que tenha decorado a tabuada que eu conheço foi o ainstem com a e m do USER,OFF
"Que mulher insuportável! Mas só chegou a esse nível porque o pessoal deixou, se no primeiro esporro tivessem gritado no mesmo nível que ela, ela jamais teria se enxido de soberba dessa maneira.",OFF
Os loucos na rua já estão tira pelo vídeo,OFF
rt USER acabou porraaaaaaaa aqui é brasil porraaa partiu japão caralho HASHTAG,OFF
Vão acabar matando Bolsonaro. Esse país me enoja .,OFF
Os brasileiros tem e USER para de ser trocha e para de defender ladrão e bandido como são estes políticos brasileiros paga de ser tro chá povo brasileiro,OFF
O MINI PÃO 🍞 VENCIDO TÁ SEMPRE EXIGINDO QUE OS OUTROS SEJAM TÃO ESSSCROTOS QUANTO ELE... QUE DESEJO DOENTIO DE MANIPULAR TUDO E TODOS! BAD VIBES DO CARALHO!,OFF
USER Kkkkkkk oia a GLOBOSTA MAFIA BANDIDA NAZISTA ASSASSINA COM CLICK BAIT KKKKKKK,OFF
">>34359não se mate.fuja de casa e veja no que dá, se mesmo assim for uma bosta, ao menos você apreciou umas paisagens e poderá se matar.",OFF
USER Nenhuma surpresa em você PROVAR que é um canalha.,OFF
USER USER No no sr...son unos oportunistas Se llevan unas madrizas en redes sociales ya dejen de mamar.,OFF
Lixo de jornaleco,OFF
Que burro,OFF
porra brasil porraaaaa,OFF
USER meu nome n é osso pra ficar na boca de CADELA. 🤣🤣👏🏻👏🏻 continua falando de mim princesa que o que vem de baixo nao me atinge😛😛🤣😈 só pra lembrar que esse teu brilho é OLEOSIDADE😎🤡 graças a deus eu não sou capim pra agradar VACA🤣🤣🐮,OFF
"Conseguí quebrar a porra do aparelho, puta merda",OFF
USER vão chupar um eggs 😂😂😂😂😂,OFF
USER vai surgir de mulher casada agora pra querer dar pra esse mendigo não tem idéia jkkkkkk,OFF
"”Sabe quando você tá na merda e tá quentinho?"" - USER",OFF
"Nunca vi a imprensa nacional tão descarada e parcial. Virou torcida de arquibancada. Patético! Aliás, democrática _ URL",OFF
Não precisa de dado pra saber q a educação do Brasil é uma merda,OFF
só daphe percebendo a tensão romântica entre os doiskkkkkkk povo burrinho dms,OFF
"Boa noite, não é preconceito, pouco me importo com o que os outros fazem ou deixam de fazer na vida pessoal por mim podiam namorar até robô que não tô nem aí, falta de respeito é a forçaçao de barra da galera aí usando crianças dizendo que é normal, se pesquisar levam até crianças pra clube de dragquen e a mídia podre não fala nada, meus país não me davam playboy nem levavam a club de stip pra gostar de mulher quando adulto é o natural de cada um, do que cada um acha certo, pq a galera lgbtqyz fica forçando crianças em propaganda, querendo dar revistinha de ideólogia de gênero em escola?, Cada um no seu quadrado vc pode ser o que quiser mas não força pro outro ser igual a vcs, a maioria das pessoas respeitam gays, trans o que for mas eles que acabam desrespeitando procurando coisas onde não tem e invadindo o espaço das famílias tradicionais.",OFF
No puede ser que no haya UN SOLO kiosco abierto a estar hora en todo el maldito barrioooo,OFF
"USER USER USER,pq ele não perguntou se ela era comprometida? Já que ela era tão linda quanto ele descreveu no vídeo. Se eles conversaram ele poderia ter perguntado! Agora vcs ficam defendendo um cara safado desse ,pelo amor.",OFF
Eu sou cuzao não sigo ( agora ss) o Thiago de volta,OFF
Este USER é o caos para o Pobre.,OFF
KKKKKKK ENCHI O CU DE CAXASSAAAAA,OFF
esses cara do ludo online s茫o muito burro vtmnc,OFF
USER USER mando mt bem eu USER acho q esse USER USER tem oq fazer i fica falndo mal da saga crepusculo ele tem mais q si fude,OFF
Ta tendo Lollapalooza teve rep festival vai ter rock in rio mas não vai ter planeta atlântida (???) que decisão lixo,OFF
"Fui gravar o fogo ali fora, e minha vizinha foi fechar a janela, e eu fiquei tipo: PUTA MERDA, ELA VAI LENSAR Q EU TAVA GRAVANDO ELA, Q FDILJPDAUFA",OFF
"USER desgraçada arrasa no bolo menina, vai mesmoooo kkkkk",OFF
USER cor sim e cornao 👏🏻,OFF
USER USER USER USER Meu pau no seu ouvido,OFF
USER Só os mamateiros parasitas.,OFF
USER odeio me sentir um lixo,OFF
kkkkkkkkkkkk foi o primeiro video que eu vi dele e ñ tem omo ñ rir concordo com vc e muita porcaria junto nesse filme!!,OFF
"USER USER USER He called me ""feminazi"" in either his first or second comment. I dismissed him at that point. If you want to be taken seriously, respect your opponent. He was tediously typical of his kind. So I just mocked him.",OFF
USER se controlaram demais lary queria mais cena de sexos!!!! a putaria q é nós livros..,OFF
USER USER NÃO É USER USER USER !!!!!!!!,NOT
"USER* é bolsominion, mora na rua e tá agradecendo oq??",OFF
"a vagabunda colocou UVA PASSA no açaí, eu nem pedi isso",OFF
"USER USER Cara de mongoloide foto cafona! Ostentado comida? Com esse governo lixo inflação lá em cima, comida virou artigo de luxo!",OFF
"Cansei de ler críticas, principalmente de artistas de gêneros populares, que se resumem a ""isso é um lixo e só faz sucesso porque o povo é ignorante"". Esse elitismo cultural que arrota virtuose, mas na verdade, é nojo de pobre.",OFF
USER Izabela eu vou chegar na voadora no teus peito sua rapariga lazarenta,OFF
"Só merda atrás de merda na porra da minha vida, não contente em sofrer meus amigos estão sofrendo e não tem nada que eu possa fazer para me ajudar ou ajudar eles É ridículo, revoltante, eu só não me mato porque se eu me matar quando a oportunidade aparecer eu vou estar morto",OFF
"USER Eso, otro tatequieto es tratarlo como el Paraco que es, Álvaro Uribe es un Genocida.",OFF
Si ese bullilero encerrado está ese diputado mal parido cubre corruptos URL,OFF
Não suporto esse tipo de falsidade sério cara! Insuportável lixo esquisita vida horrível sério eu to com um ódio absurdo de você nunca mais olha na minha cara! Falsa 🤢,OFF
USER...eu amo essa mulher! Esse USER tinha que ouvir mesmo. Ela arrasou. USER..ele é debochado mesmo! USER falso. Passando pano.,OFF
"Até pq o único Met Gala que eu queria q o namorado da Britney fosse, era meter gala na buceta dela pra ela ficar grávida de uma menina e curar a depressão logo",OFF
USER Nada tá bom pra vcs! O jornalismo morreu mesmo!!!,NOT
USER burrão mané,OFF
perdôo tudo mas quando alguém passa dos meus limites eu trato a pessoa igual merda com indiferença e nenhum peso na consciência,OFF
"a lista é longa dos que precisam ser afastados e jogados no lixo da história : bozo e os zeros, moro, dallagnol, delegados, juízes e procuradores da vazajato, doge, barroso, fux, carmenlúcia, toffoli, facchin, o trf4 inteiro, mourão, heleno, deputados e senadores golpistas, etc",OFF
"meu velho... faz um video sobre aqueles amigos do orkut, que manda uns screpps idiotas... screpps que é so copiar o codigo e depois vai colando nos orkuts de todo mundo a mesma mensagem!!! de vez de pergunta como esta? ou como vai? gostei de todos seus videos... principalmente do seduçao e crepusculo...USER",OFF
"a gente acha que só é avanço, se é avanço como a gente espera, mas as vezes avançou pra caralho, numa frente em que vc nunca atuou e desconhece. Se você não sentiu os efeitos do Governo USER, vc é rico ou sempre foi de familia abastada. USER cuidou de fome e educação como nenhum outro. Tenha vergonha de ofender o melhor presidente que eu vi em 30 anos de vida.",OFF
USER JA PARA BOLSONARO E A USER. FORA BANDIDOS.,OFF
USER Perfeito 🎯! Tem que dar trabalho pros vermes.,OFF
"USER USER USER chupa pija, una cosa es ser madridista y otra es ser un asqueroso/imbecil como para hacer tipo de comentarios, que coño te pasa en la cabeza hermano?",OFF
"Absurdo, uma empresa de lanche em vez de fazer propaganda da qualidade da comida levantando bandeira usando crianças, não sou contra gays, mas usar crianças??? Continuarei indo no USER E USER. USER USER E USER USER FEZ A USER DA CRIANÇADA.",OFF
RT USER: o terceiro foi aquele que gabriella não fez nada pq gabriella é SAPATAO puxa o fole fi de rapariga,OFF
